ticket_id,customer_id,created_at,category,channel,priority,first_response_time_hours,resolution_time_hours,is_open,breached_sla,summary
T_56V3DGS9,C_DPPQ0Y9D,2025-03-02T14:13:00,Integration,phone,low,10.142784952225878,16.68788345652787,0,0,Refund request
T_LBI18A2V,C_QVNB4GH2,2025-05-27T17:21:00,Integration,web,urgent,3.308737369667383,27.529180274636627,0,0,Invoice mismatch
T_NATD4GWL,C_RUJOQW5D,2025-06-12T13:25:00,Integration,email,urgent,8.075273979966065,14.705909540540842,0,1,Slow dashboard
T_7CULOQVB,C_8OZCYWD1,2025-01-23T12:43:00,Security,phone,low,20.480290950424372,14.455414317109703,0,0,Slow dashboard
T_E5M0SWXK,C_H6T1NTMJ,2025-05-17T21:17:00,Login,web,high,7.354461100718929,8.725368993814975,0,0,Webhook failing
T_NCWZXQVR,C_3C9XQYM5,2025-06-10T17:32:00,Feature,email,urgent,4.447887128522509,12.092983800170499,0,1,Webhook failing
T_NZ5X51O0,C_6ZLE6KWH,2025-02-08T19:36:00,Feature,web,medium,18.178748583779285,15.065084524520747,0,0,Request export option
T_M3KWWETU,C_YJXRPJ1E,2025-06-25T14:36:00,Billing,email,low,3.2099414491109193,5.263889914020537,0,0,Slow dashboard
T_6MGUOV5I,C_GET8T63J,2025-04-11T07:55:00,Login,email,high,6.1439498985953485,17.437842378667035,0,0,Suspicious login
T_ALRY3IGW,C_74QGEFQJ,2025-06-05T21:23:00,Billing,chat,low,5.001492277072956,20.640008640275667,0,0,App crash
T_LLQLLD0N,C_31YIHAIR,2025-06-22T16:52:00,Performance,email,urgent,45.85478633651408,32.84491196320128,0,1,Suspicious login
T_W8EVRC0E,C_P9P9W4J6,2025-02-24T13:30:00,Integration,email,urgent,26.411763599947992,10.669277675072488,0,1,Invoice mismatch
T_1S2QPKGR,C_R5XQT4P5,2025-01-02T08:23:00,Login,chat,high,1.9016435124217612,14.447008039603272,0,0,Suspicious login
T_83PLE45B,C_ZS43C5BA,2025-05-11T10:47:00,Integration,phone,high,8.45930007569217,25.43321312196004,0,0,Slow dashboard
T_YKKSWNWZ,C_ZB4LDIMS,2025-03-20T11:40:00,Login,chat,low,4.824603004966532,,1,0,Refund request
T_NH8S2GT3,C_TVHHPBMY,2025-05-08T22:59:00,Login,web,urgent,6.106242055267934,13.758778620560093,0,1,Suspicious login
T_IJFZQAFQ,C_IXZAREIY,2025-02-04T06:53:00,Billing,chat,medium,,16.085557081055484,0,0,Invoice mismatch
T_BFD340NX,C_IYTWBOZD,2025-01-23T21:29:00,Login,chat,high,5.7502909735390615,6.867598494195039,0,0,Request export option
T_87LGUUW0,C_0OXFQ8MY,2025-01-27T12:03:00,Performance,chat,urgent,2.3284669743981756,8.635162414807768,0,0,Refund request
T_4TL7JE0Q,C_6ZS62YWE,2025-02-13T03:46:00,Feature,phone,low,15.034599941396955,14.533239112022661,0,0,Webhook failing
T_34PGGCBI,C_XP0WFOY4,2025-05-07T07:10:00,Security,web,high,4.130339448555105,34.67356432738438,0,0,Webhook failing
T_D2O25TG5,C_9P3JPXGH,2025-06-02T14:48:00,Performance,web,low,5.144449831271044,32.709828494893905,0,0,Refund request
T_72723BA9,C_X4W6XLPU,2025-05-22T15:38:00,Security,web,urgent,7.509290343356638,22.46914436601042,0,1,Slow dashboard
T_20VMAKRX,C_3NX39RBS,2025-04-10T20:05:00,Security,phone,low,9.04064996497271,47.29593544446213,0,0,Invoice mismatch
T_YZQQXBV0,C_IXZAREIY,2025-05-11T06:03:00,Performance,chat,low,10.530488843121047,12.289212745523203,0,0,Webhook failing
T_W0BUPMTX,C_C56T4UFE,2025-01-30T03:24:00,Feature,email,medium,11.021488656942362,9.240110465732599,0,0,Slow dashboard
T_4ULEVNA3,C_BEFFLZM7,2025-06-16T21:51:00,Bug,email,medium,13.172366345507552,6.131095216782506,0,0,Webhook failing
T_2V31IQFG,C_SQP49KWV,2025-06-29T11:22:00,Integration,web,low,29.020768949262607,,1,0,Refund request
T_ZDPVOE4T,C_31GYMDM0,2025-04-02T17:20:00,Performance,phone,urgent,2.9120277637829006,6.377995230956318,0,0,Invoice mismatch
T_U1QP2WNV,C_OU6QLZ2R,2025-01-28T10:20:00,Bug,chat,low,5.3667894029829535,9.057028579140011,0,0,Slow dashboard
T_2SBA62TD,C_OZJCNS6G,2025-03-31T11:18:00,Feature,chat,medium,1.7304173261629128,19.56182056118397,0,0,Invoice mismatch
T_MCDSODBZ,C_CJ4T0SEK,2025-03-12T02:31:00,Login,web,low,11.224290994764614,19.029984885437084,0,0,Refund request
T_TMPPJBEA,C_OVAKHEJL,2025-01-21T01:52:00,Security,phone,high,5.767969646218796,9.051331601661001,0,0,Invoice mismatch
T_B9OPLLV1,C_XFGCAQVK,2025-06-21T06:38:00,Feature,chat,urgent,7.131866301363956,12.41720627777916,0,1,Refund request
T_T3UZZZUL,C_8IJL2Z0L,2025-01-30T01:28:00,Performance,web,urgent,4.333965486576015,,1,1,Webhook failing
T_TRICQPEO,C_TWD1XMXB,2025-01-17T10:50:00,Login,email,high,8.694533853076582,3.545928214658762,0,0,Suspicious login
T_08YVU69Q,C_R7TXCB48,2025-05-23T23:18:00,Billing,web,urgent,2.0735803224603946,6.889930672775987,0,0,Suspicious login
T_DBFXA2WD,C_CIDKWNNH,2025-01-18T22:52:00,Bug,chat,urgent,1.9382274609534187,,1,0,Request export option
T_4876KE1Q,C_0IT26YS4,2025-05-20T02:15:00,Bug,web,medium,8.316456688618972,14.351669039692773,0,0,App crash
T_RD44NDVD,C_6ZS62YWE,2025-04-02T16:32:00,Integration,chat,urgent,12.015538309287203,18.80022805840025,0,1,Invoice mismatch
T_JVIE6DUE,C_CJIWVHDK,2025-06-21T02:59:00,Login,web,urgent,14.424621287324177,23.60996834274326,0,1,Webhook failing
T_U4XXGX57,C_PYMB5M9J,2025-01-12T15:57:00,Performance,chat,medium,6.322584299538991,14.407838938651818,0,0,Webhook failing
T_UDF9M13O,C_CB1KJTGQ,2025-06-13T09:53:00,Performance,web,urgent,5.890700315878644,11.885485426339867,0,1,Slow dashboard
T_9SVCA3DC,C_6ZLE6KWH,2025-05-20T04:00:00,Performance,chat,high,8.527901718959832,39.93645137150598,0,0,Refund request
T_M9BJUDL3,C_3Z6BZ8UU,2025-01-29T18:57:00,Security,chat,high,6.39605388289175,9.145266529918045,0,0,Refund request
T_O4Q067CS,C_H75LXO6Q,2025-02-12T11:58:00,Bug,phone,urgent,3.075962874169016,8.695983516479066,0,0,Refund request
T_7W8TWT2I,C_CB1KJTGQ,2025-03-08T19:34:00,Performance,email,low,23.480004851668397,15.609781939223609,0,0,Invoice mismatch
T_EVG429I7,C_DS0DJI9K,2025-05-29T12:44:00,Performance,web,urgent,19.118872519171457,17.91764699279847,0,1,App crash
T_ULVNAAXU,C_Q52WSPOF,2025-06-27T01:22:00,Billing,email,urgent,3.285680270919509,4.574145325868997,0,0,Request export option
T_LPN1M6U2,C_0IQ2FA39,2025-02-04T09:33:00,Performance,phone,medium,13.21565861054413,15.91555933157476,0,0,Request export option
T_VM7A7P4E,C_VDZ4X1ZH,2025-03-23T07:12:00,Security,email,urgent,5.311153760177477,8.300979322331631,0,1,Webhook failing
T_GZDN9S8T,C_13JCAT9M,2025-03-17T05:48:00,Security,web,urgent,13.140374073357496,15.965956417174661,0,1,App crash
T_2Q9OJF3C,C_IYTWBOZD,2025-06-13T12:03:00,Billing,email,low,9.645453896188123,5.024899002974035,0,0,App crash
T_JSLEU1S5,C_J3MUURMY,2025-01-29T05:03:00,Login,phone,medium,4.499160701879545,9.73158185074794,0,0,App crash
T_G79KT10R,C_3XLRFCD6,2025-03-10T01:02:00,Integration,web,high,5.674670075315557,11.173035409112877,0,0,Refund request
T_5TNGCRZX,C_K4Q5V7C6,2025-06-08T23:52:00,Billing,web,urgent,4.591363041903904,12.91295265899151,0,1,Webhook failing
T_I45A4520,C_RHOCN9J2,2025-01-18T19:50:00,Feature,chat,low,5.660093198377879,28.148601738525805,0,0,Slow dashboard
T_3HTNCVHZ,C_ZMPJRHT7,2025-01-18T22:55:00,Feature,web,urgent,7.934309651215968,11.167098366567474,0,1,Webhook failing
T_UPVSF5YC,C_SQCQ30O3,2025-01-28T00:41:00,Integration,phone,medium,9.82618346573445,43.55444938310842,0,0,App crash
T_8ZGEHUIQ,C_VULEMX15,2025-05-04T18:44:00,Login,web,low,4.653534727441829,8.116265902803793,0,0,Invoice mismatch
T_FBEGGACS,C_5RH8LX6D,2025-03-02T07:36:00,Security,email,medium,18.89957864842188,24.916205955144363,0,0,Invoice mismatch
T_IT7XXDSB,C_BBXUX1OX,2025-04-22T12:07:00,Billing,email,urgent,4.298445015440129,11.69110207316675,0,1,Request export option
T_A4OGN378,C_TCS1K9YE,2025-03-12T13:50:00,Security,chat,medium,8.791441312186915,9.456416175420735,0,0,Invoice mismatch
T_ZZ679AQL,C_G10UR5L8,2025-04-08T14:53:00,Billing,phone,low,1.9171634365883357,4.749616040791738,0,0,Webhook failing
T_0UONQAIP,C_CJ4T0SEK,2025-06-07T18:17:00,Security,web,low,19.047555208836794,38.605577190157575,0,0,Slow dashboard
T_CQNYIADP,C_C97C7BO1,2025-05-14T20:36:00,Billing,web,urgent,2.9427875570158784,,1,0,Suspicious login
T_S8ERKD0R,C_CB1KJTGQ,2025-04-02T14:54:00,Integration,chat,urgent,4.559476078693183,24.445686853387706,0,1,Refund request
T_SCBZ95ZN,C_PK0QTL3Q,2025-06-04T05:50:00,Billing,email,medium,4.145341328393108,17.184872111333966,0,0,Refund request
T_F4N3ZA0C,C_JOA21A6X,2025-02-03T03:52:00,Performance,phone,high,3.8295299762689954,,1,0,Request export option
T_5KCRX6SF,C_CJ4T0SEK,2025-02-26T22:57:00,Bug,web,urgent,19.085155551162803,20.95777386623576,0,1,Refund request
T_X1CENAGQ,C_X4W6XLPU,2025-04-26T07:05:00,Login,web,low,2.7290728596637654,12.83670605624861,0,0,Request export option
T_YAR63X5U,C_0IQ2FA39,2025-01-28T21:05:00,Bug,chat,urgent,4.519326678317216,12.644844768137343,0,1,Invoice mismatch
T_VKQE4DWZ,C_PXNF7C3D,2025-05-24T22:20:00,Integration,phone,medium,8.619017543958897,14.429549299252884,0,0,Slow dashboard
T_HGQK820P,C_XVKDC9X5,2025-02-06T15:12:00,Security,phone,low,3.0980486335081903,6.337669893252708,0,0,Refund request
T_JKTHKG2N,C_5G79OR78,2025-03-03T10:55:00,Login,web,low,7.439754112302866,4.879540449299894,0,0,Refund request
T_8FU0AB76,C_VFFQOT8H,2025-06-11T09:25:00,Login,email,high,5.674448081683321,7.828871718489778,0,0,App crash
T_GAZNI37Z,C_WB0HPMNZ,2025-01-28T01:31:00,Integration,phone,low,15.51625537496157,15.93023447921452,0,0,Request export option
T_ZBLM576M,C_4DPJA1WJ,2025-06-24T05:00:00,Billing,chat,medium,4.513438898009614,13.516282017783661,0,0,Invoice mismatch
T_PGEVBM0Y,C_VFFQOT8H,2025-06-17T21:43:00,Performance,phone,urgent,6.301344155395814,,1,1,App crash
T_HBW9KCKW,C_D669UGNE,2025-01-08T07:42:00,Security,email,low,8.696327272499879,26.873871362164383,0,0,Invoice mismatch
T_8UUXOP63,C_2D54I3QK,2025-02-26T20:21:00,Performance,chat,high,5.216221081394934,16.913103017864128,0,0,Invoice mismatch
T_U8NIARN4,C_RHOCN9J2,2025-01-19T17:24:00,Integration,web,urgent,2.530495021376962,14.294111813888202,0,0,Refund request
T_WXU2HHLD,C_8OZCYWD1,2025-03-27T10:00:00,Login,chat,high,3.353339351874308,13.802262240820195,0,0,Invoice mismatch
T_P2WA6M96,C_CIDKWNNH,2025-01-09T18:02:00,Integration,web,low,15.69276927820316,20.879135992542764,0,0,Refund request
T_2GAYQMGJ,C_OVAKHEJL,2025-05-25T17:50:00,Performance,web,high,2.9021081745144666,10.035867457937927,0,0,Invoice mismatch
T_M62S60YU,C_BBXUX1OX,2025-01-07T22:38:00,Login,email,urgent,6.361299621483129,13.39539449523497,0,1,Webhook failing
T_DUBB9MIT,C_Y8N1UTOX,2025-01-28T03:32:00,Feature,chat,high,6.1982839827146,34.60063968952459,0,0,Request export option
T_BDSG1FBT,C_0IQ2FA39,2025-06-29T19:54:00,Login,email,urgent,3.7804093548699385,8.429590954902103,0,0,Slow dashboard
T_40C98UZZ,C_X41DNTCA,2025-03-17T17:08:00,Integration,chat,medium,10.412234113852707,10.802818286416874,0,0,App crash
T_NG61SP5O,C_ADO8E7FL,2025-02-02T23:40:00,Integration,email,medium,18.72545542937498,35.429786637864886,0,0,Suspicious login
T_ECAFVO5Y,C_74X2EK3Z,2025-02-20T00:43:00,Security,email,urgent,14.419429087959394,18.63614239994647,0,1,Request export option
T_2HERSNUN,C_XP0WFOY4,2025-01-19T15:19:00,Feature,email,urgent,70.46262523536195,62.4789615349855,0,1,Slow dashboard
T_1JXPP9YV,C_828XG8Y7,2025-04-17T12:29:00,Security,email,urgent,6.6757872086604015,22.393667018647307,0,1,App crash
T_8J2X707T,C_3OCWBFUK,2025-02-27T18:26:00,Bug,email,urgent,14.563723320588366,11.75118038723189,0,1,Refund request
T_3DVYJHMI,C_XA73JGZL,2025-03-10T21:09:00,Billing,email,urgent,10.108358464520302,3.9662610778042406,0,1,Request export option
T_RB9J52OY,C_JLTEIYZC,2025-03-14T14:11:00,Bug,email,high,9.473458692163911,22.851498225132605,0,0,Invoice mismatch
T_PU9JN01N,C_ADO8E7FL,2025-03-10T15:21:00,Security,web,urgent,17.11249733810518,7.99790742109479,0,1,Webhook failing
T_77LDM1VL,C_0IQ2FA39,2025-01-17T13:13:00,Bug,chat,low,5.458720629147964,,1,0,Webhook failing
T_E3BYJTH2,C_K4Q5V7C6,2025-04-06T18:24:00,Feature,phone,urgent,2.411627217547054,6.247156321681078,0,0,Webhook failing
T_0RTMG7C0,C_8OZCYWD1,2025-04-17T03:19:00,Security,phone,high,7.335224060519549,15.182086993628097,0,0,Webhook failing
T_G857YYOM,C_EHE2ATN2,2025-01-24T17:17:00,Bug,chat,medium,4.414274887101589,2.3511388154258426,0,0,Webhook failing
T_B1Z337C7,C_CN0DL5E1,2025-02-07T07:57:00,Feature,web,urgent,4.51957372295898,11.32891256753279,0,1,Invoice mismatch
T_VIU21HO3,C_0X65MUFM,2025-03-25T20:33:00,Integration,email,low,25.94778798175621,20.80054275858014,0,0,Webhook failing
T_RIENW34Y,C_GYSPENGW,2025-01-23T15:10:00,Billing,chat,low,3.1274430340003634,2.1164285057341097,0,0,Slow dashboard
T_MEPDMBO6,C_7ZJ3SWEB,2025-03-02T04:10:00,Login,web,medium,8.517961714845812,9.161483797632965,0,0,Webhook failing
T_43T6UU8Z,C_SQCQ30O3,2025-04-28T01:32:00,Login,web,urgent,5.506474081591933,8.603641546542175,0,1,Request export option
T_HYF87SW1,C_9XXAYPNT,2025-05-07T21:50:00,Security,web,urgent,13.144742186036966,11.500056951740367,0,1,App crash
T_R2CXTJYR,C_EUC1HH5L,2025-03-06T04:22:00,Performance,chat,medium,4.951295249779635,5.249938413248324,0,0,Request export option
T_OUZXNLJR,C_DP0LVSNU,2025-03-02T00:31:00,Integration,phone,medium,12.390421984016145,11.428531645294152,0,0,Request export option
T_7DZVHLTM,C_3XLRFCD6,2025-03-23T08:36:00,Billing,chat,low,3.7724897585422315,2.695015268582595,0,0,Webhook failing
T_HIZ6WQUQ,C_9TZE5R5U,2025-01-16T15:51:00,Billing,chat,low,4.069325136026848,9.09418401851553,0,0,Webhook failing
T_Z8TRTM47,C_2TALA753,2025-05-25T16:30:00,Login,email,medium,4.963202424348598,5.325394220964087,0,0,Request export option
T_VMAM3JKX,C_K4Q5V7C6,2025-06-11T21:36:00,Integration,phone,medium,9.39377409707671,36.354179619083595,0,0,Refund request
T_5D3NMYB4,C_VFFQOT8H,2025-03-14T15:00:00,Integration,email,low,17.469228315849104,37.329605003269656,0,0,App crash
T_NLBNQAND,C_Q85JSG65,2025-01-06T13:15:00,Bug,phone,medium,6.582246593203788,12.155014232589687,0,0,Webhook failing
T_KXI9157K,C_74QGEFQJ,2025-02-11T14:26:00,Integration,chat,urgent,8.640502450582561,20.751436146791534,0,1,Slow dashboard
T_UKUJOA14,C_1HT7PZE9,2025-03-20T22:16:00,Security,email,urgent,16.29357678677624,32.18715823213977,0,1,Refund request
T_S4JIDA6U,C_CB1KJTGQ,2025-05-24T05:09:00,Login,email,high,5.616086003933755,13.331513048776175,0,0,Slow dashboard
T_V4EIBKPK,C_60RJIW1S,2025-01-16T22:11:00,Billing,web,low,8.512909244769705,8.635900378602484,0,0,Webhook failing
T_OMZOLMYQ,C_XYZX9JPN,2025-01-17T04:46:00,Performance,chat,low,11.900241195056884,14.593148507513257,0,0,Invoice mismatch
T_TBH6GO70,C_XAJI0Y6D,2025-05-23T13:51:00,Billing,chat,low,5.072642045782274,5.77882437005562,0,0,Request export option
T_2O33B29X,C_Q85JSG65,2025-03-05T06:19:00,Feature,phone,medium,5.989832652050702,7.51280640563778,0,0,Webhook failing
T_NBFU7PMQ,C_3P91I3VM,2025-02-06T18:55:00,Bug,web,low,12.309744945130785,4.707839207317377,0,0,Invoice mismatch
T_Q7A4FRV1,C_ZS43C5BA,2025-02-10T06:12:00,Login,chat,medium,3.7145721461725243,7.263964777744929,0,0,Webhook failing
T_72BTQ823,C_VULEMX15,2025-03-05T23:03:00,Login,phone,high,2.2739826922038384,8.206798478174592,0,0,Request export option
T_6J5Q1D7X,C_VFFQOT8H,2025-01-05T02:29:00,Integration,chat,medium,12.244574199228056,,1,0,App crash
T_7FYWM5CF,C_VWVM4W3Z,2025-05-07T10:52:00,Bug,web,low,22.980659462792328,15.717731629608346,0,0,Request export option
T_CGEDBT8B,C_RXYJ38XR,2025-01-11T18:50:00,Integration,phone,urgent,2.8376093841488506,7.153650918589744,0,0,Refund request
T_VWJMV06D,C_LQBMAE38,2025-03-30T22:35:00,Feature,email,low,15.60698499124176,16.425524852857468,0,0,Webhook failing
T_VX4GH0Y3,C_DP0LVSNU,2025-02-14T05:09:00,Feature,web,high,4.547762275653708,8.513026385175275,0,0,Refund request
T_NY1YC1L2,C_X7PTX63C,2025-03-16T09:19:00,Feature,email,high,11.783607881785619,20.18830448682318,0,0,App crash
T_FMFP5MD3,C_EHE2ATN2,2025-05-08T08:39:00,Integration,chat,urgent,4.222375877598118,11.12729855966947,0,1,Request export option
T_OPQZFO30,C_JLTEIYZC,2025-01-08T20:23:00,Performance,chat,medium,9.531372032008974,14.235231441212346,0,0,Slow dashboard
T_DX1BJT4Z,C_TWD1XMXB,2025-02-16T01:27:00,Feature,email,urgent,16.68066626191167,,1,1,Webhook failing
T_KA1DLUCL,C_8OZCYWD1,2025-01-17T20:05:00,Login,chat,low,8.667279251420318,10.333649709303574,0,0,Request export option
T_8WK501EP,C_VDZ4X1ZH,2025-02-04T21:00:00,Billing,web,medium,7.744668945121465,9.020214550984681,0,0,Refund request
T_JH9KRS51,C_60RJIW1S,2025-02-25T09:42:00,Login,email,medium,13.086523108833893,8.876150070859914,0,0,App crash
T_H0AHPO00,C_CB1KJTGQ,2025-01-29T02:30:00,Security,web,medium,17.96368456833112,46.110925378803316,0,0,Webhook failing
T_TAMY74WX,C_E13N3BZT,2025-01-01T01:00:00,Bug,chat,medium,11.021003519834498,19.71179325581343,0,0,Refund request
T_S6Y5H3O0,C_IAAKYTT3,2025-06-06T01:03:00,Feature,web,urgent,4.182376199527855,8.909154782714001,0,1,Suspicious login
T_2HIVDTS8,C_1ZXYVGIU,2025-03-28T20:07:00,Integration,web,medium,6.82117963549636,5.836590415733054,0,0,Invoice mismatch
T_NUA6TDXJ,C_FHV1XG1R,2025-02-17T14:47:00,Performance,email,urgent,11.039037935327922,37.3493621859219,0,1,Invoice mismatch
T_GY93FON8,C_CZUCQMRU,2025-01-20T19:08:00,Feature,web,urgent,9.207287072718712,19.122057177943294,0,1,Refund request
T_PW105UVQ,C_CJ4T0SEK,2025-05-17T12:48:00,Login,phone,low,4.139006292442515,9.05100407492073,0,0,Refund request
T_RUY4KJ8G,C_L1F90S9B,2025-05-02T04:48:00,Performance,web,urgent,2.4945321109581857,10.359727774499698,0,0,Slow dashboard
T_KVBKAVXS,C_ASNWYWRR,2025-05-10T09:07:00,Feature,web,medium,7.900433233437405,11.571892916374528,0,0,Slow dashboard
T_A5UGXBRY,C_1J6FP8HQ,2025-01-03T10:10:00,Billing,email,medium,3.7104143369234652,7.875181596793747,0,0,Suspicious login
T_HYZ1OV5V,C_6ZLE6KWH,2025-05-22T07:39:00,Performance,web,urgent,30.506565678333523,22.068888660109522,0,1,Request export option
T_RZAEQOXB,C_CJIWVHDK,2025-02-22T00:58:00,Bug,web,high,6.772352705213495,68.54772946170289,0,0,App crash
T_6O6F7N2E,C_OKEP7Y6W,2025-06-11T06:27:00,Bug,email,low,6.190638489727065,,1,0,Request export option
T_2JL6KK2N,C_XA73JGZL,2025-03-30T19:38:00,Feature,web,medium,9.90043557245213,19.552064467434867,0,0,Refund request
T_C0OX87CZ,C_96QE3RZS,2025-06-03T13:20:00,Login,email,medium,6.479347974110126,8.095103539162182,0,0,Invoice mismatch
T_YG4F4DES,C_LQJIDKNW,2025-03-02T20:09:00,Integration,web,urgent,5.271802563202476,10.53127143197545,0,1,Webhook failing
T_INH1K504,C_F90KM3TZ,2025-04-05T19:05:00,Feature,email,low,10.896659101218198,8.779710912528468,0,0,Invoice mismatch
T_TP5CH3SV,C_JGXAA2IL,2025-01-29T14:07:00,Bug,phone,urgent,3.03133446746454,6.653517806511842,0,0,Request export option
T_GQLLX70R,C_T1GHR09S,2025-04-20T01:32:00,Feature,chat,low,11.394211985579963,11.34951770823584,0,0,Slow dashboard
T_VO79I3EV,C_0IQ2FA39,2025-05-12T01:06:00,Performance,email,high,6.732555777794411,29.180742996279527,0,0,Webhook failing
T_ZFZTOS6G,C_XPJ4HNRI,2025-04-07T20:50:00,Feature,phone,high,2.6240752244942946,9.24353618430475,0,0,Invoice mismatch
T_SEVGC0QT,C_JGXAA2IL,2025-04-10T08:47:00,Performance,phone,urgent,5.29751934209542,23.10145483913426,0,1,Webhook failing
T_7322HR5S,C_2C9ROS7Y,2025-06-19T20:53:00,Billing,chat,high,3.206481176105359,4.152614660724077,0,0,Suspicious login
T_4C8MA30W,C_1J6FP8HQ,2025-05-14T03:05:00,Login,chat,low,5.031605327302932,14.282211815536243,0,0,Invoice mismatch
T_D3LS11Q0,C_JOA21A6X,2025-05-27T20:54:00,Login,email,urgent,5.001888880577863,10.584289421583126,0,1,Request export option
T_9LXLE0BC,C_L00EZZF8,2025-06-21T10:12:00,Login,web,low,9.613811182535002,17.55380688630144,0,0,Refund request
T_2RNO6CYS,C_74QGEFQJ,2025-03-25T17:51:00,Billing,email,low,5.185625739361992,4.865169435133959,0,0,Request export option
T_3IRGM5DK,C_RXYJ38XR,2025-04-13T18:15:00,Login,phone,medium,2.093981047744679,9.056414138744291,0,0,Webhook failing
T_NA6KSNJC,C_1J6FP8HQ,2025-06-23T19:02:00,Integration,chat,medium,10.126587668777956,,1,0,Refund request
T_98BYTE9A,C_E13N3BZT,2025-06-24T13:04:00,Billing,email,urgent,8.105051044992424,2.767889032891385,0,1,Webhook failing
T_BRJ174WY,C_TVHHPBMY,2025-05-05T13:13:00,Feature,chat,low,10.626959797998804,11.341568070731281,0,0,Refund request
T_5A838921,C_XAJI0Y6D,2025-05-26T05:11:00,Performance,phone,urgent,6.876536027022244,6.848610774509759,0,1,Request export option
T_MS0HKRAJ,C_AV71448N,2025-03-11T23:49:00,Security,email,medium,12.801941812215173,20.26180675835539,0,0,Request export option
T_5IDBXQEJ,C_TMTTQLGZ,2025-01-03T19:00:00,Performance,email,high,8.508368096375898,11.180377116962845,0,0,Invoice mismatch
T_WF1TQV0R,C_F8KRD5EQ,2025-01-17T00:03:00,Integration,web,high,5.271851009690659,14.06406608286495,0,0,Slow dashboard
T_3BGNPYHR,C_XP0WFOY4,2025-04-10T08:55:00,Performance,web,medium,7.926851002219912,44.48676789555341,0,0,Webhook failing
T_BMRLCRE8,C_13JCAT9M,2025-05-20T12:28:00,Integration,chat,low,13.907544594531846,17.455506346988642,0,0,Slow dashboard
T_COFE2J5Z,C_IAAKYTT3,2025-01-04T00:51:00,Feature,chat,urgent,2.748638309203022,4.801115134482837,0,0,Request export option
T_26GFXAMH,C_F8KRD5EQ,2025-04-15T03:31:00,Billing,chat,low,4.967405069344716,6.271229996867334,0,0,Refund request
T_WLIEOXVK,C_G10UR5L8,2025-03-11T02:09:00,Integration,email,high,2.629039385885928,11.079251096513339,0,0,Slow dashboard
T_P59Z025J,C_C97C7BO1,2025-01-07T21:08:00,Bug,phone,high,4.658717110222533,15.02253559894953,0,0,Slow dashboard
T_DUURWUDK,C_C97C7BO1,2025-04-20T16:43:00,Feature,chat,medium,13.39663483642393,18.121009327956937,0,0,Webhook failing
T_Q8SEUTLP,C_I64CIYHE,2025-04-14T18:47:00,Integration,chat,urgent,7.859762378504006,9.51280385624328,0,1,Refund request
T_TN209QVW,C_OUAXEQBN,2025-01-03T05:04:00,Login,chat,urgent,,8.567964125844595,0,1,Refund request
T_1W3ER70U,C_XAJI0Y6D,2025-05-13T16:36:00,Security,email,low,15.114119117152391,,1,0,Slow dashboard
T_V4VJHP60,C_1G463SDY,2025-05-28T23:29:00,Integration,email,urgent,5.75952042606485,28.394847033925586,0,1,App crash
T_9GJ4ANLI,C_Z15BCW79,2025-04-25T02:59:00,Billing,email,high,2.2696662402447045,8.610009873703692,0,0,Refund request
T_3ZTDS7XS,C_0W10LBT3,2025-04-16T00:28:00,Bug,web,high,4.663538027375754,14.916712070244369,0,0,Slow dashboard
T_8OF7MQAD,C_6NOUHFJ7,2025-03-15T00:09:00,Feature,chat,low,12.471666443934964,12.75430279504569,0,0,Refund request
T_6EBQGBPA,C_U4DTBH55,2025-01-25T17:08:00,Performance,phone,low,13.109983061486133,33.72833096469243,0,0,App crash
T_JNB5X69P,C_4DPJA1WJ,2025-02-02T17:15:00,Performance,chat,urgent,5.609467439480822,11.710664118503823,0,1,Suspicious login
T_8L4JM8C9,C_1HT7PZE9,2025-06-12T09:24:00,Security,email,low,25.29511289722763,,1,0,Request export option
T_MZOFE98W,C_1G463SDY,2025-02-13T05:20:00,Security,email,urgent,37.490304503428156,35.28960186909763,0,1,Request export option
T_3KU99ELJ,C_DY4LMCT6,2025-04-15T17:28:00,Performance,phone,high,4.683417013010903,15.345577118171184,0,0,App crash
T_MUG8XJK3,C_89YJB1QX,2025-03-20T01:19:00,Integration,web,urgent,17.944878475126966,13.92732777015802,0,1,Suspicious login
T_530TJ2T9,C_L00EZZF8,2025-02-01T03:42:00,Integration,web,medium,9.927116209214324,14.89404123469799,0,0,App crash
T_W8P3IFZX,C_6VASIFPW,2025-03-08T00:22:00,Security,email,low,10.841456931484675,26.951884632907806,0,0,Suspicious login
T_QXO2DWN7,C_1ZXYVGIU,2025-04-09T01:03:00,Login,chat,low,5.736679945994474,15.315329591166547,0,0,Suspicious login
T_C8MMFERF,C_WSOZCTWJ,2025-04-01T21:45:00,Performance,email,high,3.500195538247832,25.100806764589528,0,0,App crash
T_DW9F6Y5V,C_74QGEFQJ,2025-06-23T14:33:00,Integration,email,urgent,3.020146091290762,17.758248581079695,0,0,Request export option
T_GKA0T2Q8,C_PK0QTL3Q,2025-03-06T15:31:00,Security,email,medium,13.956665206598634,,1,0,Request export option
T_NMQOQOPY,C_Q85JSG65,2025-01-04T05:41:00,Bug,phone,medium,9.086358131316128,25.52625499052625,0,0,Invoice mismatch
T_8X16F4ZZ,C_FK8UT0CV,2025-04-22T19:44:00,Billing,chat,high,2.774754118617808,2.892223279692038,0,0,Invoice mismatch
